MD_URL
http://metadata.naturalsciences.be/bmdc.be:dataset:2035.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2031.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2026.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2015.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2102.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2029.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2100.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2101.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2033.xml
http://metadata.naturalsciences.be/83bdcd87-e4ea-4a76-ab98-ff9f45e529f5.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2030.xml
NULL
http://metadata.naturalsciences.be/bmdc.be:dataset:2027.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2046.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2014.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2022.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2023.xml
http://metadata.naturalsciences.be/bmdc.be:dataset:2044.xml
http://gis.ices.dk/geonetwork/srv/eng/xml.metadata.get?id=591
https://oap.ospar.org/en/ospar-assessments/intermediate-assessment-2017/biodiversity-status/marine-birds/marine-bird-breeding-success-failure/
http://metadata.naturalsciences.be/bmdc.be:dataset:2034.xml
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/cod.27.22-24.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/cod.27.47d20.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/dab.27.22-32.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/dab.27.3a4.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/ele.2737.nea.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/fle.27.2223.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/fle.27.2425.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2016/2016/gug-347d.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2015/2015/gur-comb.pdf
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2991169
http://mdi.niedersachsen.de/MSFD_atomFeed/getFeedDoc?type=Service&uuid=6450a6ef-5bc2-4e49-a231-1f63820ed09c
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2991869
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3118026
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2992145
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2992422
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2992698
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3118511
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3118722
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3119344
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3119555
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2993250
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3120832
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2993526
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3121261
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2993802
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2992974
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3120403
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=2994717
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3122438
http://metadata.helcom.fi/geonetwork/srv/eng/xml.metadata.get?id=3122649
http://mdi.niedersachsen.de/MSFD_atomFeed/getFeedDoc?type=Service&uuid=ea57ba46-3991-47bb-ade0-e035e585c889
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/her.27.20-24.pdf
http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/her.27.3a47d.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/lem.27.3a47d.pdf
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2017/2017/mac.27.nea.pdf
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=fd76c48d-a637-43ee-bc9d-276054ff05df&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=cea47787-e26c-4c77-9e0b-3460b26b62c6&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=54c360e9-ca18-48f4-b823-2d147d53c791&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=ea57ba46-3991-47bb-ade0-e035e585c889&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=1bdc394b-bd07-4120-994c-600bf4f82616&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=eb70e928-0ab7-489f-b60f-530c6de261c7&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=6450a6ef-5bc2-4e49-a231-1f63820ed09c&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=f3221974-d0a8-42a1-ad2e-b263f671e9c5&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=7d778bc7-8f15-45e8-8c41-a3f34ad7fc65&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=905d7cf6-0093-46ae-a308-484e6d708c8e&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=07f3d12a-586d-4db9-a293-48824436a0df&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=ca1e4f17-7dc0-401d-880f-5b97e670cce9&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=b4b296ec-5bf5-4175-9bc2-1d7ebe3e998e&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=c5d43355-6abb-46a9-9e21-c12bab176f66&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=f975fbdc-3f81-4607-8290-f07b375319db&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=12a2c6fd-3240-455f-a97f-2d302ed3dd2c&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=96567480-693e-40f5-831c-1ec266682ca5&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=9c475670-551a-48b6-897b-2d35bff84251&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=db969c02-4e61-451d-a0f3-03431af821f6&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=f55c4b35-4318-4010-9e49-bbc6e1233107&format=apisoxml&download=false&locale=de
http://nokis.niedersachsen.de/NOKIS_MSRL/servants/~Render?recordId=bc0de4c0-6a21-4a38-be3e-fd0dc7cbac16&format=apisoxml&download=false&locale=de
http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2016/2016/nep-33.pdf
https://odims.ospar.org/geoportal/rest/document?id=%7BBCE06816-CB65-4FC1-A9C1-349C199A986A%7D
https://odims.ospar.org/geoportal/rest/document?id=%7BB40EBF22-C21E-4D6A-9C64-7A4BF8742C74%7D
https://odims.ospar.org/geoportal/rest/document?id=%7B470F6800-944E-4146-99CF-A28152098089%7D
https://odims.ospar.org/geoportal/rest/document?id=%7B8B04BEB7-694C-4C42-BD61-B40899431A9C%7D
https://odims.ospar.org/geoportal/rest/document?id=%7B2A6059D0-ED61-4463-92E6-9CB028C9094F%7D
https://odims.ospar.org/geoportal/rest/document?id=%7B4CA2E65B-2500-4C6B-9775-63ED42576658%7D
https://odims.ospar.org/geoportal/rest/document?id=%7B9130807D-E051-428E-BF30-A94208180828%7D
