0dbf4d0d-5a43-4436-8b70-a52aabff2ae6;eea-data-and-maps-data-necd-policies-and-measures-database;Tabular;1 to 1;eea_t_necd-pams-database_p_2019_v01_r00;NECD policies and measures database;http://www.eea.europa.eu/data-and-maps/data/necd-policies-and-measures-database/necd-policies-and-measures-database/necd_pams_database_27062019;2019;;
0528a86a-b623-463e-92f3-caede3688656;eea-data-and-maps-data-fluorinated-greenhouse-gases-aggregated-data-2;Tabular;1 to 1;eea_t_fluorinated-ghg_p_2007-2019_v03_r00;Fluorinated greenhouse gases;http://www.eea.europa.eu/data-and-maps/data/fluorinated-greenhouse-gases-aggregated-data-2/fluorinated-greenhouse-gases-2020/figures.zip;2007;2019;
5bedb154-045c-4d09-90b3-1275bfd09bef;eea-data-and-maps-data-fuel-quality-directive-2;Tabular;1 to 1;eea_t_fuel-quality-directive_p_2020_v01_r00;Fuel quality directive;http://www.eea.europa.eu/data-and-maps/data/fuel-quality-directive-2/fuel_quality_directive_data_v1/fuel_quality_directive_v1_mdb###http://www.eea.europa.eu/data-and-maps/data/fuel-quality-directive-2/fuel_quality_directive_data_v1/fuel_quality_directive_v1_csv###http://www.eea.europa.eu/data-and-maps/data/fuel-quality-directive-2/fuel_quality_directive_data_v1/fuel_quality_directive_v1_xlsx;2020;;
f5194384-83a2-4b9a-b7f6-c106a4b6308b;eea-data-and-maps-data-linkages-of-species-and-habitat;Tabular;1 to 1;eea_t_species-habitat-maes_p_2014_v01_r00;Linkages of species and habitat types to MAES ecosystems;http://www.eea.europa.eu/data-and-maps/data/linkages-of-species-and-habitat/linkages-of-species-and-habitat/linkages-of-species-and-habitat###http://www.eea.europa.eu/data-and-maps/data/linkages-of-species-and-habitat/linkages-of-species-and-habitat/linkages-of-species-and-habitat-1###http://www.eea.europa.eu/data-and-maps/data/linkages-of-species-and-habitat/further-documentation/final-database-on-links-between###http://www.eea.europa.eu/data-and-maps/data/linkages-of-species-and-habitat/dataset-definitions/dataset-definitions-csv-files###http://www.eea.europa.eu/data-and-maps/data/linkages-of-species-and-habitat/dataset-definitions/dataset-definitions-xls-file###http://www.eea.europa.eu/data-and-maps/data/linkages-of-species-and-habitat/code-lists/code-lists-csv-files;2014;;
a7d5f194-d268-4be9-9a07-0f3a428c058e;eea-data-and-maps-data-estimated-effects-of-increased-res-2;Tabular;1 to 1;eea_t_res-impacts_p_2005-2017_v01_r00;Estimated effects of increased RES consumption since 2005 on fossil fuels and GHG emissions;http://www.eea.europa.eu/data-and-maps/data/estimated-effects-of-increased-res-2/eea-estimated-effects-of-res/2016-res_impacts_fossil_fuels_eea_csv;2005;2017;
71437538-cc9f-48ef-bde7-28c7d74ed49a;eea-data-and-maps-data-reported-information-on-large-combustion-1;Tabular;1 to 1;eea_t_lcp-energy-community_p_2018-2020_v01_r00;Reported information on large combustion plants under the Energy Community Treaty;http://www.eea.europa.eu/data-and-maps/data/reported-information-on-large-combustion-1/large-combustion-plants-under-the-2/lcp-energy-community-access-database###http://www.eea.europa.eu/data-and-maps/data/reported-information-on-large-combustion-1/large-combustion-plants-under-the-2/lcp-energy-community-metadata###http://www.eea.europa.eu/data-and-maps/data/reported-information-on-large-combustion-1/large-combustion-plants-under-the-2/lcp-energy-community-excel-database;2018;2020;
227d5714-8da3-4923-bfb5-058f2cfad14f;eea-data-and-maps-data-european-past-floods;Tabular;1 to 1;eea_t_european-past-floods_p_1980-2015_v01_r00;European past flood phenomena;http://www.eea.europa.eu/data-and-maps/data/european-past-floods/flood-phenomena/flood-phenomena-csv-files###http://www.eea.europa.eu/data-and-maps/data/european-past-floods/flood-phenomena/flood-phenomena-microsoft-access-database-file###http://www.eea.europa.eu/data-and-maps/data/european-past-floods/dataset-table-definitions/table-definitions-csv-files###http://www.eea.europa.eu/data-and-maps/data/european-past-floods/dataset-table-definitions/tables-definitions-xls-file;1980;2015;
9c785326-8859-4abd-aad6-c8d35b619ff9;eea-data-and-maps-data-european-red-lists-7;Tabular;1 to 1;eea_t_european-red-list-species_p_2006-2017_v01_r00;European Red Lists of species;http://www.eea.europa.eu/data-and-maps/data/european-red-lists-7/tables-metadata/tables-metadata-xls-file###http://www.eea.europa.eu/data-and-maps/data/european-red-lists-7/tables-metadata/tables-metadata-csv-files###http://www.eea.europa.eu/data-and-maps/data/european-red-lists-7/european-red-list/european-red-list-csv-files###http://www.eea.europa.eu/data-and-maps/data/european-red-lists-7/european-red-list/european-red-list-mdb;2006;2017;
22accc6a-dfbd-4ed0-9c38-d0b51f86a81a;eea-data-and-maps-data-national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-15;Tabular;1 to 1;eea_t_lrtap-convention_p_1990-2018_v01_r00;National emissions reported to the Convention on Long-range Transboundary Air Pollution (LRTAP Convention);http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-15/consolidated-table-for-all-countries-in-the-nfr14-format/clrtap_nfr14_v16_gf_csv.zip###http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-15/consolidated-table-for-all-countries-in-the-nfr14-format/clrtap_nfr14_v16_gf_mdb.zip###http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-15/air-pollutant-emissions-data-viewer-lrtap-convention-video/air-pollutant-emissions-data-viewer-lrtap-convention-video###http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-15/air-pollutant-emissions-data-viewer-lrtap-convention-manual/air-pollutant-emissions-data-viewer-lrtap-convention-manual;1990;2018;
82cfef53-8ed5-4a71-9641-24bc98d728c3;eea-data-and-maps-data-waterbase-transitional-coastal-and-marine-waters-11;Tabular;1 to 1;eea_t_trans-coastal-marine-waters_p_2015_v01_r00;Waterbase - Transitional, coastal and marine waters;https://www.eea.europa.eu/data-and-maps/data/waterbase-transitional-coastal-and-marine-waters-11/waterbase-tcm-microsoft-access-database-10-tables/waterbase_tcm_v9_mdb.zip###https://www.eea.europa.eu/data-and-maps/data/waterbase-transitional-coastal-and-marine-waters-11/waterbase-tcm-microsoft-access-database-10-tables/waterbase_tcm_v9_csv.zip###https://www.eea.europa.eu/data-and-maps/data/waterbase-transitional-coastal-and-marine-waters-11/code-lists/code-lists-csv-files###https://www.eea.europa.eu/data-and-maps/data/waterbase-transitional-coastal-and-marine-waters-11/qa-documentation/qa-documentation;2015;;
213d9a0f-ad40-487c-bc71-ded5fbb59572;eea-data-and-maps-data-greenhouse-gas-emission-projections-for-8;Tabular;1 to N;eea_t_ghg-emission-projections-2021_p_2021_v01_r00;Member States' greenhouse gas (GHG) emission projections, 2021;http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/2021-preliminary-ghg-projections-reported/ghg_projections_2021_preliminary_xlsx-including-pivot-chart###http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/2021-preliminary-ghg-projections-reported/ghg_projections_2021_preliminary_csv;2021;;
1cf71a5f-3d13-43cf-9a8b-c307fdbc2530;eea-data-and-maps-data-greenhouse-gas-emission-projections-for-8;Tabular;1 to N;eea_t_ghg-emission-projections-2020_p_2020_v01_r00;Member States' greenhouse gas (GHG) emission projections, 2020;http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/2020-ghg-projections-reported-and/ghg_projections_2020_csv###http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/2020-ghg-projections-reported-and/ghg_projections_2020_xlsx-including-pivot-chart;2020;;
c36239b1-48a1-4233-b0d2-32730bcc9660;eea-data-and-maps-data-greenhouse-gas-emission-projections-for-8;Tabular;1 to N;eea_t_ghg-emission-projections-2019_p_2019_v01_r00;Member States' greenhouse gas (GHG) emission projections, 2019;http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/copy_of_greenhouse-gas-emission-projections-in/ghg_projections_v4_xlsx###http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/copy_of_greenhouse-gas-emission-projections-in/ghg_projections_v4_csv###http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/copy_of_greenhouse-gas-emission-projections-in/ghg_projections_v4_mdb;2019;;
2888e38d-7b03-4266-b591-872713e65266;eea-data-and-maps-data-greenhouse-gas-emission-projections-for-8;Tabular;1 to N;eea_t_ghg-emission-projections-2018_p_2018_v01_r00;Member States' greenhouse gas (GHG) emission projections, 2018;http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/greenhouse-gas-emission-projections-in/ghg_projections_v4_csv###http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/greenhouse-gas-emission-projections-in/ghg_projections_v4_mdb###http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/greenhouse-gas-emission-projections-in/ghg_projections_v4_xlsx;2018;;
36793cdd-e380-49ba-b519-7eee9dd4e46d;eea-data-and-maps-data-greenhouse-gas-emission-projections-for-8;Tabular;1 to N;eea_t_ghg-emission-projections-2017_p_2017_v01_r00;Member States' greenhouse gas (GHG) emission projections, 2017;http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/greenhouse-gas-emission-projections-for-1/ghg_projections_v3_mdb###http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/greenhouse-gas-emission-projections-for-1/ghg_projections_v3_csv;2017;;
709cf3f9-f6fa-4ba6-a579-2ce6f3653893;eea-data-and-maps-data-greenhouse-gas-emission-projections-for-8;Tabular;1 to N;eea_t_ghg-emission-projections-2016_p_2016_v01_r00;Member States' greenhouse gas (GHG) emission projections, 2016;http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/greenhouse-gas-emission-projections-for/ghg_projections_v2_mdb###http://www.eea.europa.eu/data-and-maps/data/greenhouse-gas-emission-projections-for-8/greenhouse-gas-emission-projections-for/ghg_projections_v2_csv;2016;;
2a933ad8-eca1-4367-98f1-ba5d826242dd;eea-data-and-maps-data-digital-elevation-model-of-europe;Geospatial;1 to N;eea_r_4326_3_km_elevation-map-europe_p_2004_v01_r00;Elevation map of Europe (3km grid);http://www.eea.europa.eu/data-and-maps/data/digital-elevation-model-of-europe/3-km-x-3-km-zip-compressed-tiff-format-raster-data/3-km-x-3-km-zip-compressed-tiff-format-raster-data###http://www.eea.europa.eu/data-and-maps/data/digital-elevation-model-of-europe/coordinate-reference-system/coordinate-reference-system;2004;;
374f566b-6d4b-4a10-9c72-7d06579e724e;eea-data-and-maps-data-digital-elevation-model-of-europe;Geospatial;1 to N;eea_r_4326_9_km_elevation-map-europe_p_2004_v01_r00;Elevation map of Europe (9km grid);http://www.eea.europa.eu/data-and-maps/data/digital-elevation-model-of-europe/9-km-x-9-km-zip-compressed-tiff-format-raster-data/9-km-x-9-km-zip-compressed-tiff-format-raster-data###http://www.eea.europa.eu/data-and-maps/data/digital-elevation-model-of-europe/coordinate-reference-system/coordinate-reference-system;2004;;
